Handle,Title,Body (HTML),Variant Price,Image Src,base_price,Demand ,Season,category,Vendor,Subcategory
Rouge Rouge Lipstick,Shiseido,"Envelop lips in vibrant red color, lasting luster and rich moisture. Rouge Rouge is the go to collection of creamy moisturizing lipsticks in an extraordinary spectrum of reds. Using Vibrant Red Color Technology, Shiseido has exclusively developed sixteen of the most flattering shades-nuanced, intense, unforgettable with a red for everyone.","
Lipstick
",https://www.temptalia.com/wp-content/uploads/2016/07/shiseido_rd306liaison001.jpg,,,,,Shiseido,
Eyeshadow,Clarins,"Eye impact! High intensity mineral shadows that care for your eyelids. A quartet of satin, matte and iridescent finishes line, contour and define in harmonious shades with results that are smooth, crease-free and long-lasting. Mix and blend for any desired effect. 3 color-rich palettes: 01 nude: beige pink, peach pink, beige iridescent, dark brown; 02 rosewood: light pink, beige pink, gray amethyst, fig; 03 brown: light beige, taupe, brown lamÃ©, hot dark brown. - See more at: http://www.clarinsusa.com/en/4-colour-eyeshadow-palette/80011671.html#start=1","
Powder
",https://www.temptalia.com/wp-content/uploads/2016/08/clarins_01nudepalette007-1.jpg,,,,,Clarins,
Skyline 5-Couleurs Couture Colours & Effects Eyeshadow Palette,Dior,"Inspired by the iconic architecture of the Eiffel Tower, Dior revisits its star 5 Couleurs palette with two limited editions featuring deep, luminous and richly contrasting colours. A texture that deposits an ultra-pigmented veil with no powdery effect. A harmony of pure blues and cool beiges radiates from a steel grey, while an array of warm and luminous browns unfurls around pink. Two double-ended applicators for a variety of finishes. Made in France.","
Eye Palette
",https://www.temptalia.com/wp-content/uploads/2016/07/dior_806capitaloflight001.jpg,,,,,Dior,
Skyline Couture Eyeshadow,Dior,"Dior Skyline Couture Eyeshadow is a Eyeshadow. There are 10 shades that have been released, which you can select from below.","
Powder
",https://www.temptalia.com/wp-content/uploads/2016/07/dior_806capitaloflight007.jpg,,,,,Dior,
205 Angled Liner Brush,Smith Cosmetics,"Used for application of liner, this brush is made of soft synthetic sable with bristles that give it the stability to be used for any liner style.","
Eye
",https://www.temptalia.com/wp-content/uploads/2016/07/smithcosmetics_205angledliner005.jpg,,,,,Smith Cosmetics,
Blush Palette,Viseart,"A collection of blush palettes designed with the essential hues scaled into three levels of cheek color, ideal for the fairest to deep skin tones. Triple-milled, matte powder pigments apply seamlessly and adjust easily from sheer to fuller coverage.","
Cheek Palette
",https://www.temptalia.com/wp-content/uploads/2016/08/viseart_01plumbronze001.jpg,,,,,Viseart,
Blush,Viseart,"Viseart Blush is a Blush. There are 20 shades that have been released, which you can select from below.","
Powder
",https://www.temptalia.com/wp-content/uploads/2016/08/viseart_01plumbronze008.jpg,,,,,Viseart,
Highlight and Sculpt Palette,Viseart,"This palette includes three powder highlighters and three sculpting shades designed to compliment a wide range of skin tones. The highlighters in a crystal, rose-gold & amber hue, deliver a soft reflective finish. The sculpting shades in fair, medium and deep deliver a sheer matte finish for natural shading. Triple-milled, matte powder pigments apply seamlessly and adjust easily from sheer to fuller coverage. ","
Cheek Palette
",https://www.temptalia.com/wp-content/uploads/2016/08/viseart_01highlightcontour001.jpg,,,,,Viseart,
Highlighter,Viseart,"Viseart Highlighter is a Highlighter. There are 5 shades that have been released, which you can select from below.","
Powder
",https://www.temptalia.com/wp-content/uploads/2016/08/viseart_01highlightcontour008.jpg,,,,,Viseart,
Sculpting Powder,Viseart,"Viseart Sculpting Powder is a Contour. There are 3 shades that have been released, which you can select from below.","
Powder
",https://www.temptalia.com/wp-content/uploads/2016/08/viseart_01highlightcontour017.jpg,,,,,Viseart,
Mermaid Eye Color,Chantecaille,"An innovative high shine, crease-proof formula that can be worn wet or dryâ€¨as an eye shadow or eyeliner. The luxurious texture creates a metallic sheen that wonâ€™t crease or transfer after application. Creamy and long lasting, the high pearl formula is infused with a silk tree extract that lends a youthful appearance to the eye area.","
Powder
",https://www.temptalia.com/wp-content/uploads/2016/08/chantecaille_lagoon001.jpg,,,,,Chantecaille,
Stick Foundation,Anastasia,"Caprylic/Capric Triglyceride, Isononyl Isononanoate, Octyldodecanol, Bis-Diglyceryl Polyacyladipate-2, Polyethylene, Silica, Mica, Ozokerite, Ethylhexyl Palmitate, Euphorbia Cerifera (Candelilla) Wax/Cire De Candelilla/Candelilla Cera, Isopropyl Myristate, Isostearic Acid, Lecithin, Limnanthes Alba (Meadowfoam) Seed Oil, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Polyglyceryl-3 Polyricinoleate, Polyhydroxystearic Acid, Simmondsia Chinensis (Jojoba) Seed Oil, Sodium Magnesium Silver Phosphate, Tocopheryl Acetate, Triethoxycaprylylsilane, May Contain: (+/-) Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891).","
Cream
",https://www.temptalia.com/wp-content/uploads/2016/08/anastasia_stickfoundation_beige001.jpg,,,,,Anastasia,
Highlighter Palette,Makeup Geek,"Triethylhexanoin, Magnesium Myristate, Silica, Boron Nitride, Phenoxyethanol, Ethylhexylglycerin May Contain: +/- Mica (CI 77019) , Titanium Dioxide (CI 77891), Tin Oxide (CI 77861), Iron Oxides (CI 77499, CI 77491)","
Cheek Palette
",https://www.temptalia.com/wp-content/uploads/2016/08/makeupgeek_highlightertrio001.jpg,,,,,Makeup Geek,
Liquid Moondust Eyeshadow,Urban Decay,"Urban Decay introduces Liquid Moondust Eyeshadow, a super-versatile cream version of the innovative formula you know and love. Similar to its pressed Moondust Eyeshadows, Liquid Moondust contains microfine bits of iridescent sparkle and lush, 3-D metallics for a gorgeous, diamond-like effect. Its innovative, lightweight formula feels cool and wears comfortably. Create subtle eye looks or layer and build the formula for more intense, 3-D metallic effects. Whether you want to add just a hint of sparkle at the lash line or layer color over the lid, the slim, precise brush does it all. For all-over sparkle, lay the color down quickly and blend it out. Liquid Moondust also looks amazing over Urban Decayâ€™s iconic Eyeshadowâ€”and even the original Moondust Eyeshadow.","
Liquid
",https://www.temptalia.com/wp-content/uploads/2016/08/urbandecay_chemtrailliquid001.jpg,,,,,Urban Decay,
Pure Color Blush,Suqqu,"Inspired by aka - the Japanese word for red - one of the oldest and most iconic shades to have existed in the Japanese language, SUQQUâ€™s new AW16 collection is built upon a range of enlivening reds. The Pure Colour Blush comes in two beautifully gradated two tones - a subtle glow & a bright pop of colour. Formulated with translucent, finely-grained powder particles, it shows pure, true and vibrant on skin. An infusion of a generous amount of emollient oils allows a smooth, non-powdery finish.","
Powder
",https://www.temptalia.com/wp-content/uploads/2016/08/suqqu_02hanachaori001.jpg,,,,,Suqqu,
Extra Glow Lipstick,Suqqu,"Japanese cult beauty brand SUQQU release a concise edit of new products and shades for AW16 - and it's set to be a sell-out. Highly pigmented to enhance richness, the Extra Glow Lipstick is a non-pearl formula that creates the appearance of plumper lips with a natural sheen. The label enriches the blend with seven nourishing oils for long-lasting moisture.","
Lipstick
",https://www.temptalia.com/wp-content/uploads/2016/08/suqqu_02akibara001.jpg,,,,,Suqqu,
Sketch Marker Liquid Art Eyeliner,Too Faced,"Sketch Marker is an innovative liquid eyeliner thatâ€™s inspired by Japanese calligraphy pens. Its formula acts as an artistâ€™s best drawing ink so you can effortlessly create paintbrush-like strokes for daytime to dramatic cat eyes and everything in between. Its waterproof formula will not fade or feather, and it features an array of soft pastels to bold pop art shades. Wear just a single color or layer together shades to create a double eyeliner work of art. ","
Liquid
",https://www.temptalia.com/wp-content/uploads/2016/08/toofaced_powerofmakeup046.jpg,,,,,Too Faced,
NikkieTutorials Palette,Too Faced,"Too Faced teamed up with global beauty megastar NikkieTutorials to create this limited edition collection that celebrates the transformative power of makeup. Her exclusive collection features everything you need to create endless looks, including nine all new eye shadows, a deluxe Better Than Sex Mascara in an exclusive purple shade, and Nikkieâ€™s go-to Highlighter shade in Champagne Truffle for the perfect glow. ","
Makeup Palette
",https://www.temptalia.com/wp-content/uploads/2016/08/toofaced_powerofmakeup001.jpg,,,,,Too Faced,
Lingerie de Peau Natural Perfection Foundation SPF20,Guerlain,"Water, Methyltrimethicone, Dimethicone, Alcohol, PEG-9 Polydimethylsiloxyethyl Dimethicone, Pentylene Glycol, Mica, Phenyltrimethicone, Silica, Acrylates Dimethicone Copolymer, Acrylates Copolymer, Aluminum Hydroxide, Butylene Glycol Dicaprylate/Dicaprate, Stearic Acid, Sorbitan Sesquioleate, Phenoxyethanol, Alumina, Sodium Myristoyl Glutamate, Hydroxyethylcellulose, Lecithin, Tetrasodium EDTA, Fragrance, Hexyl Cinnamal, Sericin, Hydroxycitronellal, BHT, Citronellol, Alpha-Isomethyl Ionone, Hydrolyzed Linseed Extract, Sorbic Acid, [+/- CI 77891 (Titanium Dioxide), CI 77491, CI 77492, CI 77499 (Iron Oxides)].","
Liquid
",https://www.temptalia.com/wp-content/uploads/2016/08/guerlain_lingeriedepeau_03nnaturel001.jpg,,,,,Guerlain,
Stick Foundation (Highlighter),Anastasia,"Anastasia Stick Foundation (Highlighter) is a Highlighter. There are 1 shades that have been released, which you can select from below.","
Cream
",https://www.temptalia.com/wp-content/uploads/2016/08/anastasia_stickfoundation_banana001.jpg,,,,,Anastasia,
Stick Foundation (Contour),Anastasia,"Anastasia Stick Foundation (Contour) is a Contour. There are 3 shades that have been released, which you can select from below.","
Cream
",https://www.temptalia.com/wp-content/uploads/2016/08/anastasia_stickfoundation_fawn001.jpg,,,,,Anastasia,
Highlighting Finishing Powder,YSL,"YSL Highlighting Finishing Powder is a Highlighter. There are 1 shades that have been released, which you can select from below.","
Powder
",https://www.temptalia.com/wp-content/uploads/2016/08/ysl_lumieredivine001.jpg,,,,,YSL,
Diorshow Mono Lustrous Smoky,Dior,"This season, the new DIORSHOW MONO LUSTROUS SMOKY bathes lids in an autumnal palette enhanced with a lustrous finish that delivers unprecedented shine. ","
Powder
",https://www.temptalia.com/wp-content/uploads/2016/08/dior_094gravity001.jpg,,,,,Dior,
Rouge Dior Lip Color,Dior,"Dior introduces the next generation of Rouge Dior, reimagined by Peter Philips, Creative and Image
Director of Dior Makeup, featuring five categories of shades for a total of 50 colors to choose from in two
finishes â€“ 35 classic luxe satins and 15 new pure long-wearing mattes. All 50 shades are formulated with
Hyaluronic Acid to plump the lips, and Mango Butter to nourish and protect, resulting in pure couture color, a
feel good formula, and long wearing, bold pigment. ","
Lipstick
",https://www.temptalia.com/wp-content/uploads/2016/08/dior_169grege1947001.jpg,,,,,Dior,
Palette 5 Couleurs,Guerlain,"Guerlain introduces Palette 5 Colors, an essential palette for custom eye looks. It includes five shades for a flawless result: one base to smooth out and illuminate, two nude shades, and two smoky shades for a smoldering look. These shades feature matte, satin, and metallic finishes and are enriched with light pigments, reflecting light to make the eyes seem more open and brighter. From the most natural to ultra-smoky, every look is possibleâ€”just create your custom look with perfect harmony. ","
Eye Palette
",https://www.temptalia.com/wp-content/uploads/2016/08/guerlain_01rosebarbare001.jpg,,,,,Guerlain,
Eyeshadow (Palette 5 Couleurs),Guerlain,"These shades feature matte, satin, and metallic finishes and are enriched with light pigments, reflecting light to make the eyes seem more open and brighter. ","
Powder
",https://www.temptalia.com/wp-content/uploads/2016/08/guerlain_01rosebarbare005.jpg,,,,,Guerlain,
Vice Lipstick Palette,Urban Decay,"When it comes to our creamy, addictive Vice Lipstick, too much is never enough. Urban Decay introduces Vice Lipstick Palette, available in two unique color ways. Indulge your vice with multiple finishes and a DOZEN shades from our massive collectionâ€”from neutral to bright, dark to light. Every shade applies smoothly (without dragging or skipping), hugs lips, and feels amazing. Wende got tired of lugging around a heavy bag loaded with all her favorite lipsticks. She took a poll at UDHQ to find out how many shades her employees had in their makeup bags, and some had as many as nine! Ever the problem solver, she created our Vice Lipstick Palettes. Ideal for travel (and loaded with a retractable lip brush), both of these super-sleek palettes were made for experimentation. Been toying with trying a new shade but werenâ€™t ready to commit? With our Vice Lipstick Palettes, now youâ€™ve got no excuse. Keep your options open without having to weigh down your makeup bag. Use the included brush to layer or mix shades; itâ€™s ideal for contouring and creating added depth and dimension.","
Lip Palette
",https://www.temptalia.com/wp-content/uploads/2016/08/urbandecay_blackmailvicepalette001.jpg,,,,,Urban Decay,
Holiday 2016,Chikuhodo,"Chikuhodo Holiday 2016 is a Makeup Palette that retails for $245.00. There are 1 shades that have been released, which you can select from below.","
Makeup Palette
",https://www.temptalia.com/wp-content/uploads/2016/09/chikuhodo_holiday2016beautylish001.jpg,,,,,Chikuhodo,
